TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	4	Low	0	1064.9237
2	1	4	Low	0	665.2611
3	1	4	Low	0	415.4719
4	1	4	High	0	398.8193
5	1	4	Low	0	248.9458
6	1	4	High	1	282.251
7	1	4	High	0	415.4719
8	1	4	High	1	415.4719
9	1	4	High	1	448.7771
10	1	4	High	1	398.8193
11	1	4	High	1	432.1245
12	1	4	Low	0	432.1245
13	1	4	Low	0	415.4719
14	1	4	Low	0	498.735
15	1	4	High	1	432.1245
16	1	4	High	1	365.5141
17	1	4	High	0	482.0823
18	1	4	Low	0	665.2611
19	1	4	Low	1	581.998
20	1	4	Low	0	598.6506
21	1	4	Low	0	515.3876
22	1	4	Low	0	548.6928
23	1	4	Low	0	631.9558
24	1	4	High	1	565.3454
25	1	4	High	1	532.0402
26	1	4	High	1	548.6928
27	1	4	High	1	432.1245
28	1	4	Low	0	498.735
29	1	4	High	1	398.8193
30	1	4	High	0	448.7771
31	1	4	High	1	881.745
32	1	4	High	1	748.5241
33	1	4	High	1	382.1667
34	1	4	High	1	398.8193
35	1	4	High	1	432.1245
36	1	4	High	1	398.8193
37	1	4	High	1	315.5562
38	1	4	High	1	315.5562
39	1	4	High	1	565.3454
40	1	4	High	1	565.3454
41	2	5	Low	0	1064.9237
42	2	5	High	0	748.5241
43	2	5	Low	0	432.1245
44	2	5	Low	0	548.6928
45	2	5	High	1	598.6506
46	2	5	High	1	631.9558
47	2	5	High	0	881.745
48	2	5	Low	1	398.8193
49	2	5	Low	1	548.6928
50	2	5	n/a	0	NaN
50	2	5	n/a	0	NaN
51	2	5	High	1	532.0402
52	2	5	High	1	448.7771
53	2	5	High	1	432.1245
54	2	5	n/a	0	NaN
55	2	5	n/a	0	NaN
55	2	5	n/a	0	NaN
56	2	5	Low	1	648.6084
57	2	5	Low	0	432.1245
58	2	5	High	1	298.9036
59	2	5	High	1	348.8615
60	2	5	Low	0	398.8193
61	2	5	Low	0	298.9036
62	2	5	High	1	265.5984
63	2	5	High	1	515.3876
64	2	5	High	1	515.3876
65	2	5	High	1	482.0823
66	2	5	High	1	482.0823
67	2	5	High	1	482.0823
68	2	5	High	1	532.0402
69	2	5	High	0	681.9137
70	2	5	High	1	515.3876
71	2	5	High	1	615.3032
72	2	5	High	1	398.8193
73	2	5	High	0	432.1245
74	2	5	High	1	398.8193
